Negative metabolite	Positive metabolite	Negative score	Positive score
cdpdhdecg_c	asp_DASH_L_c	-0.02277949520249914	0.60243038285
cdpdhdecg_c	4pasp_c	-0.02277949520249914	0.45192634202046245
cdpdhdecg_c	alaala_c	-0.02277949520249914	0.012478472705980417
cdpdhdecg_c	aicar_c	-0.02277949520249914	0.1997396135962654
cdpdhdecg_c	b2coa_c	-0.02277949520249914	0.1320796637804565
cdpdhdecg_c	chor_c	-0.02277949520249914	2.0281400735876343
cdpdhdecg_c	dc2coa_c	-0.02277949520249914	0.1320796637804565
cdpdhdecg_c	3htdcoa_c	-0.02277949520249914	0.11587001701286856
cdpdhdecg_c	s7p_c	-0.02277949520249914	0.0598009000361735
cdpdhdecg_c	aspsa_c	-0.02277949520249914	0.3690046249643632
cdpdhdecg_c	3hhcoa_c	-0.02277949520249914	0.0704910088684825
cdpdhdecg_c	aacoa_c	-0.02277949520249914	0.1320796637804565
cdpdhdecg_c	methf_c	-0.02277949520249914	0.3577247853009998
cdpdhdecg_c	3psme_c	-0.02277949520249914	1.9077897727784718
cdpdhdecg_c	10fthf_c	-0.02277949520249914	0.4381215961670568
cdpdhdecg_c	3hmrsACP_c	-0.02277949520249914	0.015415005828308103
2mcit_c	fum_c	0.0	0.3297861427415
2mcit_c	2dda7p_c	0.0	1.9077897727784718
2mcit_c	g3p_c	0.0	3.0946381972300365
2mcit_c	ala_DASH_D_c	0.0	0.013621624403394863
2mcit_c	r5p_c	0.0	1.431033765048162
2mcit_c	dd2coa_c	0.0	0.10784259388682635
2mcit_c	xu5p_DASH_D_c	0.0	1.334281113215
2mcit_c	23dhmb_c	0.0	0.3643207264137902
2mcit_c	acon_DASH_C_c	0.0	0.4751204237796443
2mcit_c	flxr_c	0.0	0.04239560683733735
2mcit_c	indole_c	0.0	2.0492365227547156
2mcit_c	hx2coa_c	0.0	0.1320796637804565
2mcit_c	acald_c	0.0	0.14044772466168703
2mcit_c	3hdcoa_c	0.0	0.0704910088684825
2mcit_c	indirubin_c	0.0	2.0492365227547156
2mcit_c	malACP_c	0.0	0.03401606970935608
2mcit_c	3dhq_c	0.0	1.9077897727784718
2mcit_c	prpp_c	0.0	2.0281400735876343
2mcit_c	8aonn_c	0.0	1.5584874017411918e-07
2mcit_c	e4p_c	0.0	1.6005635956783313
2mcit_c	glu_DASH_L_c	0.0	2.0252160091906015
2mcit_c	f6p_c	0.0	1.886958446326924
2mcit_c	3otdcoa_c	0.0	0.09460747272304464
2mcit_c	3hocoa_c	0.0	0.0704910088684825
2mcit_c	meoh_c	0.0	2.5655791476441767e-08
2mcit_c	gar_c	0.0	0.059003135233535696
2mcit_c	glc_DASH_D_c	0.0	4.237519831137782
2mcit_c	3hbcoa_c	0.0	0.0837352010704412
2mcit_c	3hddcoa_c	0.0	0.0704910088684825
2mcit_c	tdcoa_c	0.0	0.01267359408350204
2mcit_c	anth_c	0.0	2.0281400735876343
2mcit_c	mlthf_c	0.0	0.47978018209812384
2mcit_c	amob_c	0.0	1.019240096220861e-06
2mcit_c	alac_DASH_S_c	0.0	0.0398485572180029
2mcit_c	s17bp_c	0.0	1.5494691541516275e-32
2mcit_c	3ig3p_c	0.0	2.0281400735876343
2mcit_c	icit_c	0.0	0.8835495578639855
2mcit_c	prfp_c	0.0	9.684182213483028e-34
2mcit_c	26dap_DASH_M_c	0.0	0.15311008375471608
2mcit_c	gln_DASH_L_c	0.0	2.0281400735876343
2mcit_c	3dhsk_c	0.0	1.9077897727784718
2mcit_c	oc2coa_c	0.0	0.1320796637804565
2mcit_c	2cpr5p_c	0.0	2.0281400735876343
2mcit_c	4per_c	0.0	7.704431160606786e-05
2mcit_c	dann_c	0.0	1.019240096220861e-06
2mcit_c	flxso_c	0.0	0.002032777135163395
2mcit_c	5aop_c	0.0	0.001324211083421885
2mcit_c	gly_c	0.0	0.47978018209812384
2mcit_c	ohpb_c	0.0	8.276319271369105e-05
2mcit_c	ddcacoa_c	0.0	0.1320796637804565
2mcit_c	dhap_c	0.0	1.4909904139454992
2mcit_c	skm5p_c	0.0	1.9077897727784718
2mcit_c	3hhdcoa_c	0.0	0.10319642292929583
2mcit_c	skm_c	0.0	1.9077897727784718
2mcit_c	pran_c	0.0	2.0281400735876343
2mcit_c	ru5p_DASH_D_c	0.0	1.450096287825045
2mcit_c	3ohdcoa_c	0.0	0.11587001701286856
2mcit_c	mal_DASH_L_c	0.0	0.1763411316198423
2mcit_c	asp_DASH_L_c	0.0	0.60243038285
2mcit_c	4pasp_c	0.0	0.45192634202046245
2mcit_c	alaala_c	0.0	0.012478472705980417
2mcit_c	aicar_c	0.0	0.1997396135962654
2mcit_c	b2coa_c	0.0	0.1320796637804565
2mcit_c	chor_c	0.0	2.0281400735876343
2mcit_c	dc2coa_c	0.0	0.1320796637804565
2mcit_c	3htdcoa_c	0.0	0.11587001701286856
2mcit_c	s7p_c	0.0	0.0598009000361735
2mcit_c	aspsa_c	0.0	0.3690046249643632
2mcit_c	3hhcoa_c	0.0	0.0704910088684825
2mcit_c	aacoa_c	0.0	0.1320796637804565
2mcit_c	methf_c	0.0	0.3577247853009998
2mcit_c	3psme_c	0.0	1.9077897727784718
2mcit_c	10fthf_c	0.0	0.4381215961670568
2mcit_c	3hmrsACP_c	0.0	0.015415005828308103
t3c9palmeACP_c	fum_c	0.0	0.3297861427415
t3c9palmeACP_c	2dda7p_c	0.0	1.9077897727784718
t3c9palmeACP_c	g3p_c	0.0	3.0946381972300365
t3c9palmeACP_c	ala_DASH_D_c	0.0	0.013621624403394863
t3c9palmeACP_c	r5p_c	0.0	1.431033765048162
t3c9palmeACP_c	dd2coa_c	0.0	0.10784259388682635
t3c9palmeACP_c	xu5p_DASH_D_c	0.0	1.334281113215
t3c9palmeACP_c	23dhmb_c	0.0	0.3643207264137902
t3c9palmeACP_c	acon_DASH_C_c	0.0	0.4751204237796443
t3c9palmeACP_c	flxr_c	0.0	0.04239560683733735
t3c9palmeACP_c	indole_c	0.0	2.0492365227547156
t3c9palmeACP_c	hx2coa_c	0.0	0.1320796637804565
t3c9palmeACP_c	acald_c	0.0	0.14044772466168703
t3c9palmeACP_c	3hdcoa_c	0.0	0.0704910088684825
t3c9palmeACP_c	indirubin_c	0.0	2.0492365227547156
t3c9palmeACP_c	malACP_c	0.0	0.03401606970935608
t3c9palmeACP_c	3dhq_c	0.0	1.9077897727784718
t3c9palmeACP_c	prpp_c	0.0	2.0281400735876343
t3c9palmeACP_c	8aonn_c	0.0	1.5584874017411918e-07
t3c9palmeACP_c	e4p_c	0.0	1.6005635956783313
t3c9palmeACP_c	glu_DASH_L_c	0.0	2.0252160091906015
t3c9palmeACP_c	f6p_c	0.0	1.886958446326924
t3c9palmeACP_c	3otdcoa_c	0.0	0.09460747272304464
t3c9palmeACP_c	3hocoa_c	0.0	0.0704910088684825
t3c9palmeACP_c	meoh_c	0.0	2.5655791476441767e-08
t3c9palmeACP_c	gar_c	0.0	0.059003135233535696
t3c9palmeACP_c	glc_DASH_D_c	0.0	4.237519831137782
t3c9palmeACP_c	3hbcoa_c	0.0	0.0837352010704412
t3c9palmeACP_c	3hddcoa_c	0.0	0.0704910088684825
t3c9palmeACP_c	tdcoa_c	0.0	0.01267359408350204
t3c9palmeACP_c	anth_c	0.0	2.0281400735876343
t3c9palmeACP_c	mlthf_c	0.0	0.47978018209812384
t3c9palmeACP_c	amob_c	0.0	1.019240096220861e-06
t3c9palmeACP_c	alac_DASH_S_c	0.0	0.0398485572180029
t3c9palmeACP_c	s17bp_c	0.0	1.5494691541516275e-32
t3c9palmeACP_c	3ig3p_c	0.0	2.0281400735876343
t3c9palmeACP_c	icit_c	0.0	0.8835495578639855
t3c9palmeACP_c	prfp_c	0.0	9.684182213483028e-34
t3c9palmeACP_c	26dap_DASH_M_c	0.0	0.15311008375471608
t3c9palmeACP_c	gln_DASH_L_c	0.0	2.0281400735876343
t3c9palmeACP_c	3dhsk_c	0.0	1.9077897727784718
t3c9palmeACP_c	oc2coa_c	0.0	0.1320796637804565
t3c9palmeACP_c	2cpr5p_c	0.0	2.0281400735876343
t3c9palmeACP_c	4per_c	0.0	7.704431160606786e-05
t3c9palmeACP_c	dann_c	0.0	1.019240096220861e-06
t3c9palmeACP_c	flxso_c	0.0	0.002032777135163395
t3c9palmeACP_c	5aop_c	0.0	0.001324211083421885
t3c9palmeACP_c	gly_c	0.0	0.47978018209812384
t3c9palmeACP_c	ohpb_c	0.0	8.276319271369105e-05
t3c9palmeACP_c	ddcacoa_c	0.0	0.1320796637804565
t3c9palmeACP_c	dhap_c	0.0	1.4909904139454992
t3c9palmeACP_c	skm5p_c	0.0	1.9077897727784718
t3c9palmeACP_c	3hhdcoa_c	0.0	0.10319642292929583
t3c9palmeACP_c	skm_c	0.0	1.9077897727784718
t3c9palmeACP_c	pran_c	0.0	2.0281400735876343
t3c9palmeACP_c	ru5p_DASH_D_c	0.0	1.450096287825045
t3c9palmeACP_c	3ohdcoa_c	0.0	0.11587001701286856
t3c9palmeACP_c	mal_DASH_L_c	0.0	0.1763411316198423
t3c9palmeACP_c	asp_DASH_L_c	0.0	0.60243038285
t3c9palmeACP_c	4pasp_c	0.0	0.45192634202046245
t3c9palmeACP_c	alaala_c	0.0	0.012478472705980417
t3c9palmeACP_c	aicar_c	0.0	0.1997396135962654
t3c9palmeACP_c	b2coa_c	0.0	0.1320796637804565
t3c9palmeACP_c	chor_c	0.0	2.0281400735876343
t3c9palmeACP_c	dc2coa_c	0.0	0.1320796637804565
t3c9palmeACP_c	3htdcoa_c	0.0	0.11587001701286856
t3c9palmeACP_c	s7p_c	0.0	0.0598009000361735
t3c9palmeACP_c	aspsa_c	0.0	0.3690046249643632
t3c9palmeACP_c	3hhcoa_c	0.0	0.0704910088684825
t3c9palmeACP_c	aacoa_c	0.0	0.1320796637804565
t3c9palmeACP_c	methf_c	0.0	0.3577247853009998
t3c9palmeACP_c	3psme_c	0.0	1.9077897727784718
t3c9palmeACP_c	10fthf_c	0.0	0.4381215961670568
t3c9palmeACP_c	3hmrsACP_c	0.0	0.015415005828308103
2tdecg3p_c	fum_c	0.0	0.3297861427415
2tdecg3p_c	2dda7p_c	0.0	1.9077897727784718
2tdecg3p_c	g3p_c	0.0	3.0946381972300365
2tdecg3p_c	ala_DASH_D_c	0.0	0.013621624403394863
2tdecg3p_c	r5p_c	0.0	1.431033765048162
2tdecg3p_c	dd2coa_c	0.0	0.10784259388682635
2tdecg3p_c	xu5p_DASH_D_c	0.0	1.334281113215
2tdecg3p_c	23dhmb_c	0.0	0.3643207264137902
2tdecg3p_c	acon_DASH_C_c	0.0	0.4751204237796443
2tdecg3p_c	flxr_c	0.0	0.04239560683733735
2tdecg3p_c	indole_c	0.0	2.0492365227547156
2tdecg3p_c	hx2coa_c	0.0	0.1320796637804565
2tdecg3p_c	acald_c	0.0	0.14044772466168703
2tdecg3p_c	3hdcoa_c	0.0	0.0704910088684825
2tdecg3p_c	indirubin_c	0.0	2.0492365227547156
2tdecg3p_c	malACP_c	0.0	0.03401606970935608
2tdecg3p_c	3dhq_c	0.0	1.9077897727784718
2tdecg3p_c	prpp_c	0.0	2.0281400735876343
2tdecg3p_c	8aonn_c	0.0	1.5584874017411918e-07
2tdecg3p_c	e4p_c	0.0	1.6005635956783313
2tdecg3p_c	glu_DASH_L_c	0.0	2.0252160091906015
2tdecg3p_c	f6p_c	0.0	1.886958446326924
2tdecg3p_c	3otdcoa_c	0.0	0.09460747272304464
2tdecg3p_c	3hocoa_c	0.0	0.0704910088684825
2tdecg3p_c	meoh_c	0.0	2.5655791476441767e-08
2tdecg3p_c	gar_c	0.0	0.059003135233535696
2tdecg3p_c	glc_DASH_D_c	0.0	4.237519831137782
2tdecg3p_c	3hbcoa_c	0.0	0.0837352010704412
2tdecg3p_c	3hddcoa_c	0.0	0.0704910088684825
2tdecg3p_c	tdcoa_c	0.0	0.01267359408350204
2tdecg3p_c	anth_c	0.0	2.0281400735876343
2tdecg3p_c	mlthf_c	0.0	0.47978018209812384
2tdecg3p_c	amob_c	0.0	1.019240096220861e-06
2tdecg3p_c	alac_DASH_S_c	0.0	0.0398485572180029
2tdecg3p_c	s17bp_c	0.0	1.5494691541516275e-32
2tdecg3p_c	3ig3p_c	0.0	2.0281400735876343
2tdecg3p_c	icit_c	0.0	0.8835495578639855
2tdecg3p_c	prfp_c	0.0	9.684182213483028e-34
2tdecg3p_c	26dap_DASH_M_c	0.0	0.15311008375471608
2tdecg3p_c	gln_DASH_L_c	0.0	2.0281400735876343
2tdecg3p_c	3dhsk_c	0.0	1.9077897727784718
2tdecg3p_c	oc2coa_c	0.0	0.1320796637804565
2tdecg3p_c	2cpr5p_c	0.0	2.0281400735876343
2tdecg3p_c	4per_c	0.0	7.704431160606786e-05
2tdecg3p_c	dann_c	0.0	1.019240096220861e-06
2tdecg3p_c	flxso_c	0.0	0.002032777135163395
2tdecg3p_c	5aop_c	0.0	0.001324211083421885
2tdecg3p_c	gly_c	0.0	0.47978018209812384
2tdecg3p_c	ohpb_c	0.0	8.276319271369105e-05
2tdecg3p_c	ddcacoa_c	0.0	0.1320796637804565
2tdecg3p_c	dhap_c	0.0	1.4909904139454992
2tdecg3p_c	skm5p_c	0.0	1.9077897727784718
2tdecg3p_c	3hhdcoa_c	0.0	0.10319642292929583
2tdecg3p_c	skm_c	0.0	1.9077897727784718
2tdecg3p_c	pran_c	0.0	2.0281400735876343
2tdecg3p_c	ru5p_DASH_D_c	0.0	1.450096287825045
2tdecg3p_c	3ohdcoa_c	0.0	0.11587001701286856
2tdecg3p_c	mal_DASH_L_c	0.0	0.1763411316198423
2tdecg3p_c	asp_DASH_L_c	0.0	0.60243038285
2tdecg3p_c	4pasp_c	0.0	0.45192634202046245
2tdecg3p_c	alaala_c	0.0	0.012478472705980417
2tdecg3p_c	aicar_c	0.0	0.1997396135962654
2tdecg3p_c	b2coa_c	0.0	0.1320796637804565
2tdecg3p_c	chor_c	0.0	2.0281400735876343
2tdecg3p_c	dc2coa_c	0.0	0.1320796637804565
2tdecg3p_c	3htdcoa_c	0.0	0.11587001701286856
2tdecg3p_c	s7p_c	0.0	0.0598009000361735
2tdecg3p_c	aspsa_c	0.0	0.3690046249643632
2tdecg3p_c	3hhcoa_c	0.0	0.0704910088684825
2tdecg3p_c	aacoa_c	0.0	0.1320796637804565
2tdecg3p_c	methf_c	0.0	0.3577247853009998
2tdecg3p_c	3psme_c	0.0	1.9077897727784718
2tdecg3p_c	10fthf_c	0.0	0.4381215961670568
2tdecg3p_c	3hmrsACP_c	0.0	0.015415005828308103
thm_c	fum_c	0.0	0.3297861427415
thm_c	2dda7p_c	0.0	1.9077897727784718
thm_c	g3p_c	0.0	3.0946381972300365
thm_c	ala_DASH_D_c	0.0	0.013621624403394863
thm_c	r5p_c	0.0	1.431033765048162
thm_c	dd2coa_c	0.0	0.10784259388682635
thm_c	xu5p_DASH_D_c	0.0	1.334281113215
thm_c	23dhmb_c	0.0	0.3643207264137902
thm_c	acon_DASH_C_c	0.0	0.4751204237796443
thm_c	flxr_c	0.0	0.04239560683733735
thm_c	indole_c	0.0	2.0492365227547156
thm_c	hx2coa_c	0.0	0.1320796637804565
thm_c	acald_c	0.0	0.14044772466168703
thm_c	3hdcoa_c	0.0	0.0704910088684825
thm_c	indirubin_c	0.0	2.0492365227547156
thm_c	malACP_c	0.0	0.03401606970935608
thm_c	3dhq_c	0.0	1.9077897727784718
thm_c	prpp_c	0.0	2.0281400735876343
thm_c	8aonn_c	0.0	1.5584874017411918e-07
thm_c	e4p_c	0.0	1.6005635956783313
thm_c	glu_DASH_L_c	0.0	2.0252160091906015
thm_c	f6p_c	0.0	1.886958446326924
thm_c	3otdcoa_c	0.0	0.09460747272304464
thm_c	3hocoa_c	0.0	0.0704910088684825
thm_c	meoh_c	0.0	2.5655791476441767e-08
thm_c	gar_c	0.0	0.059003135233535696
thm_c	glc_DASH_D_c	0.0	4.237519831137782
thm_c	3hbcoa_c	0.0	0.0837352010704412
thm_c	3hddcoa_c	0.0	0.0704910088684825
thm_c	tdcoa_c	0.0	0.01267359408350204
thm_c	anth_c	0.0	2.0281400735876343
thm_c	mlthf_c	0.0	0.47978018209812384
thm_c	amob_c	0.0	1.019240096220861e-06
thm_c	alac_DASH_S_c	0.0	0.0398485572180029
thm_c	s17bp_c	0.0	1.5494691541516275e-32
thm_c	3ig3p_c	0.0	2.0281400735876343
thm_c	icit_c	0.0	0.8835495578639855
thm_c	prfp_c	0.0	9.684182213483028e-34
thm_c	26dap_DASH_M_c	0.0	0.15311008375471608
thm_c	gln_DASH_L_c	0.0	2.0281400735876343
thm_c	3dhsk_c	0.0	1.9077897727784718
thm_c	oc2coa_c	0.0	0.1320796637804565
thm_c	2cpr5p_c	0.0	2.0281400735876343
thm_c	4per_c	0.0	7.704431160606786e-05
thm_c	dann_c	0.0	1.019240096220861e-06
thm_c	flxso_c	0.0	0.002032777135163395
thm_c	5aop_c	0.0	0.001324211083421885
thm_c	gly_c	0.0	0.47978018209812384
thm_c	ohpb_c	0.0	8.276319271369105e-05
thm_c	ddcacoa_c	0.0	0.1320796637804565
thm_c	dhap_c	0.0	1.4909904139454992
thm_c	skm5p_c	0.0	1.9077897727784718
thm_c	3hhdcoa_c	0.0	0.10319642292929583
thm_c	skm_c	0.0	1.9077897727784718
thm_c	pran_c	0.0	2.0281400735876343
thm_c	ru5p_DASH_D_c	0.0	1.450096287825045
thm_c	3ohdcoa_c	0.0	0.11587001701286856
thm_c	mal_DASH_L_c	0.0	0.1763411316198423
thm_c	asp_DASH_L_c	0.0	0.60243038285
thm_c	4pasp_c	0.0	0.45192634202046245
thm_c	alaala_c	0.0	0.012478472705980417
thm_c	aicar_c	0.0	0.1997396135962654
thm_c	b2coa_c	0.0	0.1320796637804565
thm_c	chor_c	0.0	2.0281400735876343
thm_c	dc2coa_c	0.0	0.1320796637804565
thm_c	3htdcoa_c	0.0	0.11587001701286856
thm_c	s7p_c	0.0	0.0598009000361735
thm_c	aspsa_c	0.0	0.3690046249643632
thm_c	3hhcoa_c	0.0	0.0704910088684825
thm_c	aacoa_c	0.0	0.1320796637804565
thm_c	methf_c	0.0	0.3577247853009998
thm_c	3psme_c	0.0	1.9077897727784718
thm_c	10fthf_c	0.0	0.4381215961670568
thm_c	3hmrsACP_c	0.0	0.015415005828308103
feoxam_DASH_un_c	fum_c	0.0	0.3297861427415
feoxam_DASH_un_c	2dda7p_c	0.0	1.9077897727784718
feoxam_DASH_un_c	g3p_c	0.0	3.0946381972300365
feoxam_DASH_un_c	ala_DASH_D_c	0.0	0.013621624403394863
feoxam_DASH_un_c	r5p_c	0.0	1.431033765048162
feoxam_DASH_un_c	dd2coa_c	0.0	0.10784259388682635
feoxam_DASH_un_c	xu5p_DASH_D_c	0.0	1.334281113215
feoxam_DASH_un_c	23dhmb_c	0.0	0.3643207264137902
feoxam_DASH_un_c	acon_DASH_C_c	0.0	0.4751204237796443
feoxam_DASH_un_c	flxr_c	0.0	0.04239560683733735
feoxam_DASH_un_c	indole_c	0.0	2.0492365227547156
feoxam_DASH_un_c	hx2coa_c	0.0	0.1320796637804565
feoxam_DASH_un_c	acald_c	0.0	0.14044772466168703
feoxam_DASH_un_c	3hdcoa_c	0.0	0.0704910088684825
feoxam_DASH_un_c	indirubin_c	0.0	2.0492365227547156
feoxam_DASH_un_c	malACP_c	0.0	0.03401606970935608
feoxam_DASH_un_c	3dhq_c	0.0	1.9077897727784718
feoxam_DASH_un_c	prpp_c	0.0	2.0281400735876343
feoxam_DASH_un_c	8aonn_c	0.0	1.5584874017411918e-07
feoxam_DASH_un_c	e4p_c	0.0	1.6005635956783313
feoxam_DASH_un_c	glu_DASH_L_c	0.0	2.0252160091906015
feoxam_DASH_un_c	f6p_c	0.0	1.886958446326924
feoxam_DASH_un_c	3otdcoa_c	0.0	0.09460747272304464
feoxam_DASH_un_c	3hocoa_c	0.0	0.0704910088684825
feoxam_DASH_un_c	meoh_c	0.0	2.5655791476441767e-08
feoxam_DASH_un_c	gar_c	0.0	0.059003135233535696
feoxam_DASH_un_c	glc_DASH_D_c	0.0	4.237519831137782
feoxam_DASH_un_c	3hbcoa_c	0.0	0.0837352010704412
feoxam_DASH_un_c	3hddcoa_c	0.0	0.0704910088684825
feoxam_DASH_un_c	tdcoa_c	0.0	0.01267359408350204
feoxam_DASH_un_c	anth_c	0.0	2.0281400735876343
feoxam_DASH_un_c	mlthf_c	0.0	0.47978018209812384
feoxam_DASH_un_c	amob_c	0.0	1.019240096220861e-06
feoxam_DASH_un_c	alac_DASH_S_c	0.0	0.0398485572180029
feoxam_DASH_un_c	s17bp_c	0.0	1.5494691541516275e-32
feoxam_DASH_un_c	3ig3p_c	0.0	2.0281400735876343
feoxam_DASH_un_c	icit_c	0.0	0.8835495578639855
feoxam_DASH_un_c	prfp_c	0.0	9.684182213483028e-34
feoxam_DASH_un_c	26dap_DASH_M_c	0.0	0.15311008375471608
feoxam_DASH_un_c	gln_DASH_L_c	0.0	2.0281400735876343
feoxam_DASH_un_c	3dhsk_c	0.0	1.9077897727784718
feoxam_DASH_un_c	oc2coa_c	0.0	0.1320796637804565
feoxam_DASH_un_c	2cpr5p_c	0.0	2.0281400735876343
feoxam_DASH_un_c	4per_c	0.0	7.704431160606786e-05
feoxam_DASH_un_c	dann_c	0.0	1.019240096220861e-06
feoxam_DASH_un_c	flxso_c	0.0	0.002032777135163395
feoxam_DASH_un_c	5aop_c	0.0	0.001324211083421885
feoxam_DASH_un_c	gly_c	0.0	0.47978018209812384
feoxam_DASH_un_c	ohpb_c	0.0	8.276319271369105e-05
feoxam_DASH_un_c	ddcacoa_c	0.0	0.1320796637804565
feoxam_DASH_un_c	dhap_c	0.0	1.4909904139454992
feoxam_DASH_un_c	skm5p_c	0.0	1.9077897727784718
feoxam_DASH_un_c	3hhdcoa_c	0.0	0.10319642292929583
feoxam_DASH_un_c	skm_c	0.0	1.9077897727784718
feoxam_DASH_un_c	pran_c	0.0	2.0281400735876343
feoxam_DASH_un_c	ru5p_DASH_D_c	0.0	1.450096287825045
feoxam_DASH_un_c	3ohdcoa_c	0.0	0.11587001701286856
feoxam_DASH_un_c	mal_DASH_L_c	0.0	0.1763411316198423
feoxam_DASH_un_c	asp_DASH_L_c	0.0	0.60243038285
feoxam_DASH_un_c	4pasp_c	0.0	0.45192634202046245
feoxam_DASH_un_c	alaala_c	0.0	0.012478472705980417
feoxam_DASH_un_c	aicar_c	0.0	0.1997396135962654
feoxam_DASH_un_c	b2coa_c	0.0	0.1320796637804565
feoxam_DASH_un_c	chor_c	0.0	2.0281400735876343
feoxam_DASH_un_c	dc2coa_c	0.0	0.1320796637804565
feoxam_DASH_un_c	3htdcoa_c	0.0	0.11587001701286856
feoxam_DASH_un_c	s7p_c	0.0	0.0598009000361735
feoxam_DASH_un_c	aspsa_c	0.0	0.3690046249643632
feoxam_DASH_un_c	3hhcoa_c	0.0	0.0704910088684825
feoxam_DASH_un_c	aacoa_c	0.0	0.1320796637804565
feoxam_DASH_un_c	methf_c	0.0	0.3577247853009998
feoxam_DASH_un_c	3psme_c	0.0	1.9077897727784718
feoxam_DASH_un_c	10fthf_c	0.0	0.4381215961670568
feoxam_DASH_un_c	3hmrsACP_c	0.0	0.015415005828308103
ppcoa_c	fum_c	0.0	0.3297861427415
ppcoa_c	2dda7p_c	0.0	1.9077897727784718
ppcoa_c	g3p_c	0.0	3.0946381972300365
ppcoa_c	ala_DASH_D_c	0.0	0.013621624403394863
ppcoa_c	r5p_c	0.0	1.431033765048162
ppcoa_c	dd2coa_c	0.0	0.10784259388682635
ppcoa_c	xu5p_DASH_D_c	0.0	1.334281113215
ppcoa_c	23dhmb_c	0.0	0.3643207264137902
ppcoa_c	acon_DASH_C_c	0.0	0.4751204237796443
ppcoa_c	flxr_c	0.0	0.04239560683733735
ppcoa_c	indole_c	0.0	2.0492365227547156
ppcoa_c	hx2coa_c	0.0	0.1320796637804565
ppcoa_c	acald_c	0.0	0.14044772466168703
ppcoa_c	3hdcoa_c	0.0	0.0704910088684825
ppcoa_c	indirubin_c	0.0	2.0492365227547156
ppcoa_c	malACP_c	0.0	0.03401606970935608
ppcoa_c	3dhq_c	0.0	1.9077897727784718
ppcoa_c	prpp_c	0.0	2.0281400735876343
ppcoa_c	8aonn_c	0.0	1.5584874017411918e-07
ppcoa_c	e4p_c	0.0	1.6005635956783313
ppcoa_c	glu_DASH_L_c	0.0	2.0252160091906015
ppcoa_c	f6p_c	0.0	1.886958446326924
ppcoa_c	3otdcoa_c	0.0	0.09460747272304464
ppcoa_c	3hocoa_c	0.0	0.0704910088684825
ppcoa_c	meoh_c	0.0	2.5655791476441767e-08
ppcoa_c	gar_c	0.0	0.059003135233535696
ppcoa_c	glc_DASH_D_c	0.0	4.237519831137782
ppcoa_c	3hbcoa_c	0.0	0.0837352010704412
ppcoa_c	3hddcoa_c	0.0	0.0704910088684825
ppcoa_c	tdcoa_c	0.0	0.01267359408350204
ppcoa_c	anth_c	0.0	2.0281400735876343
ppcoa_c	mlthf_c	0.0	0.47978018209812384
ppcoa_c	amob_c	0.0	1.019240096220861e-06
ppcoa_c	alac_DASH_S_c	0.0	0.0398485572180029
ppcoa_c	s17bp_c	0.0	1.5494691541516275e-32
ppcoa_c	3ig3p_c	0.0	2.0281400735876343
ppcoa_c	icit_c	0.0	0.8835495578639855
ppcoa_c	prfp_c	0.0	9.684182213483028e-34
ppcoa_c	26dap_DASH_M_c	0.0	0.15311008375471608
ppcoa_c	gln_DASH_L_c	0.0	2.0281400735876343
ppcoa_c	3dhsk_c	0.0	1.9077897727784718
ppcoa_c	oc2coa_c	0.0	0.1320796637804565
ppcoa_c	2cpr5p_c	0.0	2.0281400735876343
ppcoa_c	4per_c	0.0	7.704431160606786e-05
ppcoa_c	dann_c	0.0	1.019240096220861e-06
ppcoa_c	flxso_c	0.0	0.002032777135163395
ppcoa_c	5aop_c	0.0	0.001324211083421885
ppcoa_c	gly_c	0.0	0.47978018209812384
ppcoa_c	ohpb_c	0.0	8.276319271369105e-05
ppcoa_c	ddcacoa_c	0.0	0.1320796637804565
ppcoa_c	dhap_c	0.0	1.4909904139454992
ppcoa_c	skm5p_c	0.0	1.9077897727784718
ppcoa_c	3hhdcoa_c	0.0	0.10319642292929583
ppcoa_c	skm_c	0.0	1.9077897727784718
ppcoa_c	pran_c	0.0	2.0281400735876343
ppcoa_c	ru5p_DASH_D_c	0.0	1.450096287825045
ppcoa_c	3ohdcoa_c	0.0	0.11587001701286856
ppcoa_c	mal_DASH_L_c	0.0	0.1763411316198423
ppcoa_c	asp_DASH_L_c	0.0	0.60243038285
ppcoa_c	4pasp_c	0.0	0.45192634202046245
ppcoa_c	alaala_c	0.0	0.012478472705980417
ppcoa_c	aicar_c	0.0	0.1997396135962654
ppcoa_c	b2coa_c	0.0	0.1320796637804565
ppcoa_c	chor_c	0.0	2.0281400735876343
ppcoa_c	dc2coa_c	0.0	0.1320796637804565
ppcoa_c	3htdcoa_c	0.0	0.11587001701286856
ppcoa_c	s7p_c	0.0	0.0598009000361735
ppcoa_c	aspsa_c	0.0	0.3690046249643632
ppcoa_c	3hhcoa_c	0.0	0.0704910088684825
ppcoa_c	aacoa_c	0.0	0.1320796637804565
ppcoa_c	methf_c	0.0	0.3577247853009998
ppcoa_c	3psme_c	0.0	1.9077897727784718
ppcoa_c	10fthf_c	0.0	0.4381215961670568
ppcoa_c	3hmrsACP_c	0.0	0.015415005828308103
2agpg140_c	fum_c	0.0	0.3297861427415
2agpg140_c	2dda7p_c	0.0	1.9077897727784718
2agpg140_c	g3p_c	0.0	3.0946381972300365
2agpg140_c	ala_DASH_D_c	0.0	0.013621624403394863
